CASE0__sample0,CASE0__sample1,CASE0__sample10,CASE0__sample11,CASE0__sample12,CASE0__sample13,CASE0__sample14,CASE0__sample15,CASE0__sample16,CASE0__sample17,CASE0__sample18,CASE0__sample19,CASE0__sample2,CASE0__sample20,CASE0__sample21,CASE0__sample22,CASE0__sample23,CASE0__sample24,CASE0__sample25,CASE0__sample26,CASE0__sample27,CASE0__sample28,CASE0__sample29,CASE0__sample3,CASE0__sample30,CASE0__sample31,CASE0__sample32,CASE0__sample33,CASE0__sample34,CASE0__sample35,CASE0__sample36,CASE0__sample37,CASE0__sample38,CASE0__sample39,CASE0__sample4,CASE0__sample5,CASE0__sample6,CASE0__sample7,CASE0__sample8,CASE0__sample9,CASE1__sample0,CASE1__sample1,CASE1__sample10,CASE1__sample11,CASE1__sample12,CASE1__sample13,CASE1__sample14,CASE1__sample15,CASE1__sample16,CASE1__sample17,CASE1__sample18,CASE1__sample19,CASE1__sample2,CASE1__sample20,CASE1__sample21,CASE1__sample22,CASE1__sample23,CASE1__sample24,CASE1__sample25,CASE1__sample26,CASE1__sample27,CASE1__sample28,CASE1__sample29,CASE1__sample3,CASE1__sample30,CASE1__sample31,CASE1__sample32,CASE1__sample33,CASE1__sample34,CASE1__sample35,CASE1__sample36,CASE1__sample37,CASE1__sample38,CASE1__sample39,CASE1__sample4,CASE1__sample5,CASE1__sample6,CASE1__sample7,CASE1__sample8,CASE1__sample9,CASE2__sample0,CASE2__sample1,CASE2__sample10,CASE2__sample11,CASE2__sample12,CASE2__sample13,CASE2__sample14,CASE2__sample15,CASE2__sample16,CASE2__sample17,CASE2__sample18,CASE2__sample19,CASE2__sample2,CASE2__sample20,CASE2__sample21,CASE2__sample22,CASE2__sample23,CASE2__sample24,CASE2__sample25,CASE2__sample26,CASE2__sample27,CASE2__sample28,CASE2__sample29,CASE2__sample3,CASE2__sample30,CASE2__sample31,CASE2__sample32,CASE2__sample33,CASE2__sample34,CASE2__sample35,CASE2__sample36,CASE2__sample37,CASE2__sample38,CASE2__sample39,CASE2__sample4,CASE2__sample5,CASE2__sample6,CASE2__sample7,CASE2__sample8,CASE2__sample9,CASE3__sample0,CASE3__sample1,CASE3__sample10,CASE3__sample11,CASE3__sample12,CASE3__sample13,CASE3__sample14,CASE3__sample15,CASE3__sample16,CASE3__sample17,CASE3__sample18,CASE3__sample19,CASE3__sample2,CASE3__sample20,CASE3__sample21,CASE3__sample22,CASE3__sample23,CASE3__sample24,CASE3__sample25,CASE3__sample26,CASE3__sample27,CASE3__sample28,CASE3__sample29,CASE3__sample3,CASE3__sample30,CASE3__sample31,CASE3__sample32,CASE3__sample33,CASE3__sample34,CASE3__sample35,CASE3__sample36,CASE3__sample37,CASE3__sample38,CASE3__sample39,CASE3__sample4,CASE3__sample5,CASE3__sample6,CASE3__sample7,CASE3__sample8,CASE3__sample9,CASE4__sample0,CASE4__sample1,CASE4__sample10,CASE4__sample11,CASE4__sample12,CASE4__sample13,CASE4__sample14,CASE4__sample15,CASE4__sample16,CASE4__sample17,CASE4__sample18,CASE4__sample19,CASE4__sample2,CASE4__sample20,CASE4__sample21,CASE4__sample22,CASE4__sample23,CASE4__sample24,CASE4__sample25,CASE4__sample26,CASE4__sample27,CASE4__sample28,CASE4__sample29,CASE4__sample3,CASE4__sample30,CASE4__sample31,CASE4__sample32,CASE4__sample33,CASE4__sample34,CASE4__sample35,CASE4__sample36,CASE4__sample37,CASE4__sample38,CASE4__sample39,CASE4__sample4,CASE4__sample5,CASE4__sample6,CASE4__sample7,CASE4__sample8,CASE4__sample9
5.3564961,6.4985922,7.3903681,5.624932,8.7903987,6.9534163,7.0998596,6.7236539,6.0384086,8.1905056,6.2322066,6.876459,4.6360587,8.0652172,4.7573946,6.0935311,4.3559582,7.5564944,5.497473,6.4350939,5.8247457,7.5952131,6.6770705,5.8894452,5.1387879,4.8905002,5.4019446,7.199682,7.9131261,8.3553652,7.8208147,8.4926675,7.8323044,8.1231328,4.5218429,5.239228,7.3358006,6.2760555,4.9956099,8.576566,5.2679697,6.7996973,7.053494,5.8667185,6.9418163,8.6081357,5.7131451,4.554041,4.7173305,8.6966348,5.0739713,5.3910993,4.8514419,4.6238962,6.0871444,7.3912525,5.9982193,4.39918,7.6699815,7.8629862,6.7159977,8.3554155,8.1587795,6.4896405,5.6863177,7.2121687,7.7347279,8.3299647,8.4312764,6.3815795,8.0277469,7.513303,6.9063213,5.1567334,4.9052503,6.2587508,6.2318971,7.2876449,7.8459316,5.5832696,4.4561702,5.7625372,7.8967558,5.1100324,6.8286639,8.0768362,6.7819047,6.3368146,7.2405852,4.7073597,6.1511333,5.655645,5.2587012,8.6266114,4.4207026,7.7327653,5.4114543,7.5749721,4.6241031,5.8522092,8.4988099,6.6173155,4.8775123,8.2677057,8.147038,4.948235,6.0325906,6.9269685,5.1737744,5.5709097,7.0071252,6.1460522,7.4886595,7.5590627,6.4859085,8.3743433,6.4611573,7.8733988,8.5522749,7.2016588,5.8457835,8.3187685,7.7658116,6.3185849,6.3529975,7.0788467,4.9972133,6.1394891,4.5404892,5.4092082,6.9979351,5.5674419,7.6534198,7.6535034,8.0453165,6.6814414,4.4450396,8.1414616,7.978974,6.8757076,5.307198,5.1498319,6.6362916,7.3301212,6.0331891,4.6483002,4.7043821,7.4154267,6.216083,7.241503,5.7735587,7.5867525,5.1574285,6.5553716,4.8055998,8.6743028,8.6644794,8.5390555,8.2810404,5.6632625,5.7657121,8.3469557,8.751751,8.0344474,4.6609958,6.7629612,4.5223995,7.1622866,8.6474339,4.974741,7.7756623,5.2094867,6.1843592,5.0431914,6.9625078,6.1208022,6.6453237,4.8877125,6.4446308,8.3798166,4.7476724,7.5873855,8.1511786,8.3906464,7.6126238,7.3237204,7.2319823,5.9358025,5.3117799,5.4324038,7.8640844,4.4140281,5.5797388,6.5141991,7.7641278,6.2786445,6.8343925,7.1948786,5.9575578,5.6324852
5.9167448,7.1037361,8.024765,6.1511775,9.5361998,7.6122324,7.7180978,7.3447943,6.6051336,9.1158557,6.8074561,7.5475298,5.1365482,8.8097472,5.2932625,6.6329973,4.8988621,8.2441214,6.0604208,7.0225418,6.3466941,8.4181832,7.3155395,6.437649,5.6504803,5.4449754,5.9570694,7.9008855,8.7862404,9.3952836,8.6881846,9.5431041,8.4640268,9.0733796,5.0283751,5.8085041,7.9836085,6.8444258,5.4836745,9.2916894,5.7471756,7.4223812,7.7280656,6.4215621,7.5572867,9.6930883,6.2831811,5.0626043,5.2291705,9.4343992,5.5683557,5.8850572,5.4171177,5.1739956,6.6409203,8.1801264,6.535068,4.9358069,8.37262,8.5782063,7.2799472,9.3773833,8.8767527,7.1008581,6.216811,7.7689954,8.3859258,9.0418877,9.4969428,6.9934077,8.928543,8.1619358,7.4568559,5.7484099,5.4351466,6.8413695,6.8035408,7.9540192,8.7328496,6.1321223,4.9812767,6.2990653,8.7584516,5.679735,7.4442281,8.7652938,7.3788423,6.9525871,7.9324202,5.2858905,6.7181971,6.2133464,5.8242554,9.6859289,4.9619536,8.3866282,5.9019284,8.3646631,5.186101,6.4073468,9.5491601,7.2477843,5.4106862,9.2335407,8.8542084,5.4471679,6.5745095,7.5832093,5.6666726,6.1002756,7.6899159,6.7075853,8.105625,8.1650228,7.0933089,9.1381282,7.0631491,8.5469052,9.3402432,7.8028898,6.3944752,9.0342126,8.6215127,6.8715988,6.967864,7.7403891,5.4851616,6.6895943,5.0633774,5.914035,7.5908699,6.077744,8.3734035,8.5196106,8.7424242,7.3003965,4.996865,8.841706,8.6962397,7.4746971,5.8978632,5.6480952,7.2275234,7.9753292,6.5999,5.147019,5.2109758,8.1775527,6.8114908,7.8932988,6.3046634,8.2306989,5.7145568,7.1664511,5.4001118,9.4411701,9.726296,9.3188661,9.2852015,6.2253711,6.3263481,9.0555038,9.5296097,8.9680165,5.1826039,7.3843088,5.0751232,7.7561118,9.3806327,5.4783494,8.6185481,5.7943841,6.7573824,5.5539633,7.5390377,6.6801246,7.2296798,5.4115487,7.0450215,9.1435033,5.2638901,8.390163,9.0921019,9.4253909,8.2301327,8.0565604,7.9643154,6.4927646,5.8849858,5.984366,8.7536966,4.961818,6.1463219,7.0875908,8.4807338,6.8478471,7.462973,7.7834998,6.5270764,6.1913852
6.4674325,7.9689875,9.0217393,6.8460339,10.704493,8.5326855,8.6405436,8.2568126,7.3689263,9.9644606,7.5787404,8.4750643,5.605759,9.9263559,5.7803473,7.3671481,5.2894665,9.2946967,6.6403325,7.8413816,7.0963388,9.3561405,8.1949701,7.1971416,6.2464413,5.8912074,6.5067296,8.8437257,9.6765415,10.195081,9.5743771,10.28603,9.577948,9.9094927,5.4714508,6.3233859,9.0064012,7.6266206,6.0427913,10.432689,6.3924005,8.3427457,8.6620938,7.1062978,8.4795998,10.47957,6.9263713,5.4965165,5.7035267,10.571287,6.1421538,6.5340551,5.8564122,5.589274,7.373014,9.1029766,7.2526396,5.3205629,9.3993104,9.6768268,8.1370547,10.174625,9.988725,7.9380128,6.9222213,8.7536479,9.4643707,10.156349,10.23118,7.8320298,9.7944516,9.1830654,8.3926435,6.2225648,5.9774327,7.6801348,7.6041048,8.8943524,9.6208021,6.7479274,5.4245697,7.0279584,9.680826,6.1790731,8.3933762,9.9003185,8.2303931,7.7561148,8.8926395,5.6885045,7.5319011,6.8536376,6.3346257,10.43676,5.349357,9.4339549,6.5700042,9.3132837,5.5906841,7.0835122,10.28318,8.1594371,5.9228757,10.046432,9.9577594,5.9956687,7.3101574,8.4976819,6.2683314,6.8088846,8.5918163,7.50649,9.1200526,9.2330832,7.9057867,10.285427,7.9303611,9.6538787,10.418119,8.8138331,7.1262574,10.150149,9.5487898,7.6813597,7.7755298,8.6570833,6.0449374,7.4433565,5.4985871,6.5680134,8.5181546,6.7840172,9.4088477,9.4358911,9.8856336,8.2251545,5.3753312,9.9543478,9.8297116,8.4194253,6.4276932,6.2428877,8.0630458,9.0021577,7.3512726,5.6364336,5.6826084,9.1115955,7.6428138,8.8540743,7.02277,9.285598,6.2145953,7.9908027,5.8184781,10.560856,10.500531,10.407993,10.071415,6.8588092,6.9730553,10.173649,10.674829,9.8306211,5.6368808,8.2494203,5.480348,8.6814573,10.491265,6.048024,9.52324,6.2860615,7.511094,6.1220434,8.4606126,7.44176,8.0965151,5.9243624,7.9093662,10.292394,5.7596446,9.3536899,9.9320077,10.220074,9.2823696,9.0402647,8.8727843,7.194688,6.4136391,6.5558852,9.648574,5.3390505,6.73565,7.9022319,9.5406103,7.6319358,8.3562232,8.7676566,7.2316697,6.8008292
7.1624071,8.3687469,9.4507753,7.3578903,11.202928,8.9303392,9.1459463,8.6831338,7.8250255,10.764358,8.1168255,8.8575635,6.1889787,10.317254,6.3857847,7.9381031,5.8618364,9.6655377,7.2854896,8.4098863,7.5621923,9.8651949,8.6060497,7.6584761,6.800992,6.5441597,7.1718631,9.2837425,10.352967,11.03051,10.183768,11.206729,9.9847209,10.641992,6.044886,7.0083305,9.4037346,8.1627076,6.6181145,11.0258,6.920077,8.7213051,9.0866946,7.6685114,8.9074422,11.366231,7.5200059,6.0719119,6.2900732,11.12872,6.7086467,7.0643092,6.5114814,6.1883095,7.9326917,9.6207716,7.8210445,5.9059362,9.8068309,10.076607,8.6906074,11.08496,10.440328,8.4541058,7.4285906,9.221325,9.8603136,10.651253,11.120294,8.248062,10.500684,9.670421,8.8402431,6.9126942,6.5602859,8.0887461,8.0349844,9.385004,10.24674,7.3835211,5.9696003,7.5129536,10.336931,6.8254074,8.7687472,10.295774,8.7691258,8.2883397,9.3514486,6.3261409,7.980854,7.4625299,7.0115057,11.361503,5.9175236,9.8762084,7.0635935,9.828411,6.1786063,7.6580166,11.225645,8.5815726,6.5086011,10.871847,10.378499,6.5734505,7.8683655,8.8966214,6.8397078,7.3041119,9.0303889,7.9539679,9.5335718,9.5979867,8.3991328,10.789458,8.3437551,10.066216,11.012359,9.2709702,7.5874715,10.648132,10.141038,8.220034,8.2765048,9.0947451,6.6178603,7.9953064,6.061389,7.0593277,8.956978,7.2662609,9.7991418,9.9935626,10.278166,8.6298308,5.9791187,10.391803,10.205432,8.8302461,7.0884353,6.7896935,8.5920439,9.411148,7.8240684,6.2109274,6.2832711,9.6355391,8.0506963,9.323377,7.5062495,9.7124356,6.8927309,8.5152326,6.4673487,11.156549,11.447962,10.917327,10.967479,7.4903959,7.5756191,10.630025,11.192313,10.503102,6.2026606,8.7753157,6.0946682,9.2212113,11.124345,6.6118122,10.133729,6.9622167,8.0648136,6.6935653,8.9036565,7.9877123,8.6197997,6.5284851,8.3070368,10.796038,6.3596026,9.8603188,10.687386,11.073833,9.7266161,9.5017457,9.3700879,7.7425433,7.1156917,7.1952921,10.29214,5.9340345,7.374823,8.42906,9.9468479,8.1660967,8.7646498,9.2875473,7.7983647,7.4444808
7.4663335,9.2914269,10.537604,7.9184955,12.558492,9.9203912,10.069205,9.6154176,8.5569945,11.708035,8.7812679,9.8668953,6.4768993,11.556504,6.6707867,8.5103299,6.1963466,10.795003,7.6640972,9.0776295,8.1935677,10.890395,9.5254028,8.3199274,7.1684391,6.8359635,7.5350635,10.321149,11.349988,11.916687,11.234156,12.120811,11.165857,11.591662,6.3265435,7.3078662,10.489054,8.813391,6.9486297,12.2467,7.3569211,9.6905899,10.105439,8.2103999,9.8891904,12.320873,7.9794366,6.3583642,6.5927254,12.434599,7.0610423,7.5171362,6.7883069,6.4940327,8.4927261,10.626726,8.3856446,6.2228668,10.954976,11.241874,9.4819304,11.921255,11.692105,9.190318,8.0208181,10.21839,11.034902,11.877904,12.092498,9.101415,11.497213,10.724213,9.755007,7.23384,6.8705252,8.9286347,8.8342704,10.385605,11.286908,7.7903002,6.2523178,8.1253433,11.30367,7.134512,9.7492768,11.539689,9.5836957,8.9861078,10.357504,6.6283474,8.7456211,7.8812409,7.3041121,12.311076,6.2433929,11.006119,7.5511123,10.840134,6.5100821,8.1815483,12.155748,9.4829489,6.8147047,11.763876,11.680971,6.8981712,8.429779,9.87689,7.2190976,7.8461221,10.017912,8.725113,10.654987,10.75558,9.1718416,12.004217,9.2416257,11.191205,12.243609,10.268846,8.2365735,11.855645,11.194547,8.8683943,9.0128829,10.105657,6.9487065,8.5984304,6.3463248,7.545995,9.9137572,7.8171103,10.952551,11.020343,11.511699,9.5460317,6.2954885,11.648593,11.463469,9.7600152,7.4330811,7.1465323,9.3775035,10.497079,8.5429105,6.4934247,6.5694205,10.622662,8.8595796,10.324146,8.1179932,10.780063,7.207,9.2445947,6.752488,12.383873,12.414661,12.18769,11.814012,7.8833622,8.0440986,11.880265,12.507196,11.473863,6.5087566,9.5984016,6.373858,10.13928,12.339455,6.9500283,11.163932,7.2652829,8.664351,7.0326892,9.8471965,8.5934834,9.3907141,6.824431,9.180775,12.011398,6.659942,10.883853,11.635296,11.974307,10.79425,10.535166,10.397734,8.295018,7.4165884,7.5974341,11.268425,6.2663325,7.7729447,9.1650387,11.087023,8.8176051,9.7467754,10.2046,8.3286628,7.8493906
8.3159158,9.7917782,11.073433,8.6408662,13.123555,10.456492,10.661263,10.122718,9.1734194,12.479596,9.5236218,10.410701,7.1665014,12.113921,7.3737583,9.3316073,6.7006851,11.372651,8.5047938,9.8099515,8.8977976,11.514872,10.049221,9.0042714,7.9346749,7.5668141,8.342287,10.790012,12.033452,12.766855,11.857834,12.967453,11.708424,12.314517,6.9817951,8.1199883,11.014945,9.5832585,7.7023084,12.819602,8.1472509,10.213427,10.638365,9.0053611,10.444229,13.153691,8.823145,7.040188,7.2719007,12.938005,7.8292461,8.3100938,7.4972554,7.1141429,9.328775,11.201782,9.2093946,6.7461425,11.525287,11.788889,10.123125,12.786233,12.144856,9.8854956,8.7284525,10.777798,11.569376,12.362957,12.850246,9.6441347,12.16418,11.249773,10.383581,8.0132324,7.6196919,9.4686772,9.3980742,10.959056,11.888496,8.6364456,6.9044902,8.8488723,12.012477,7.9152766,10.29536,12.118437,10.238591,9.7161717,10.875874,7.2947499,9.3336457,8.759974,8.154348,13.147813,6.7508297,11.556737,8.3517082,11.484113,7.1315144,9.0013124,12.957928,10.009508,7.5497344,12.574538,12.154097,7.6485803,9.2702842,10.428183,7.9954926,8.5797386,10.592279,9.3131471,11.181673,11.303822,9.8478657,12.620433,9.7086327,11.749902,12.86107,10.785657,8.9240709,12.339336,11.779887,9.6250198,9.7075246,10.628906,7.7041354,9.3759096,7.008351,8.3413386,10.474503,8.5570646,11.515159,11.624559,12.049362,10.09083,6.8158459,12.15042,11.939499,10.347488,8.2869651,7.9470429,10.027321,11.027064,9.1733244,7.1935561,7.2703309,11.22786,9.419089,10.843539,8.821281,11.399485,8.0004224,9.9658241,7.4648579,12.884533,13.241261,12.826304,12.657853,8.7636331,8.868608,12.398225,13.027272,12.184474,7.2000351,10.246128,6.976828,10.727988,12.889505,7.7104835,11.763328,8.1073612,9.4564146,7.795907,10.428661,9.3606603,10.058821,7.569169,9.7103771,12.629312,7.3730374,11.504176,12.381946,12.832198,11.355992,11.038949,10.884261,9.096901,8.2381864,8.3984548,11.949796,6.7667997,8.6540157,9.855748,11.658897,9.5949064,10.25943,10.815892,9.1613562,8.6992487
8.6117294,10.656587,12.051023,9.0418858,14.339755,11.435092,11.572051,11.082021,9.7445635,13.630227,10.080527,11.333703,7.5206645,13.316451,7.7166116,9.7846207,7.2786817,12.385947,8.8201644,10.436923,9.3613916,12.654457,10.929519,9.5220728,8.2328592,7.961543,8.6891803,11.845244,13.128955,13.887929,13.035629,14.143085,12.911646,13.508057,7.3634846,8.4613577,12.014165,10.118463,7.9817724,14.005931,8.4065787,11.162482,11.64082,9.3831438,11.345094,14.327776,9.1543743,7.4051701,7.6314883,14.211011,8.1359586,8.565586,7.8800481,7.5937743,9.7647858,12.282922,9.5886709,7.3441033,12.562027,12.992252,10.904417,13.885512,13.459411,10.547497,9.1520316,11.738966,12.634622,13.669263,13.908437,10.44728,13.265293,12.26773,11.202294,8.3460007,7.9340767,10.236571,10.121314,11.927198,13.010241,8.9630654,7.3198464,9.3118366,13.141715,8.2491663,11.214469,13.295906,11.044025,10.297589,11.956377,7.7330031,10.006299,9.0544228,8.4646302,14.312827,7.3412851,12.633244,8.6094821,12.586936,7.6069837,9.3710081,14.099903,10.887827,7.8671461,13.698186,13.367543,7.95668,9.6795271,11.351749,8.283365,8.9452055,11.563716,9.9508028,12.223687,12.335972,10.500596,13.7614,10.579801,12.940243,14.012489,11.774578,9.4106612,13.685621,12.94799,10.19852,10.297869,11.622353,7.9856244,9.8686345,7.389406,8.6096981,11.3872,8.917597,12.542789,12.80075,13.227158,10.978857,7.3857778,13.35435,13.123917,11.184291,8.5487528,8.2244343,10.73779,12.033889,9.7452393,7.5278566,7.6187618,12.271187,10.15448,11.872242,9.2821639,12.432595,8.3306386,10.645077,7.8794891,14.238108,14.439956,13.931211,13.815342,9.0745055,9.2419722,13.677753,14.38332,13.329381,7.5634136,11.037997,7.5044356,11.650157,14.214196,7.9918952,12.954967,8.4143965,9.9537262,8.0977178,11.288482,9.8524113,10.803324,7.8792727,10.549195,13.791017,7.7022784,12.661859,13.559532,13.974666,12.419693,12.116305,11.966783,9.4774196,8.568542,8.740339,13.044627,7.3519844,8.9525563,10.525387,12.800223,10.132922,11.196134,11.711554,9.5734108,9.0359801
9.3890553,11.276769,12.82422,9.9325699,15.170524,11.942212,12.391549,11.663841,10.594322,14.076204,10.969036,11.896547,8.0524753,13.930055,8.3302716,10.65483,7.5296454,13.077432,9.6394059,11.308098,10.258901,13.011826,11.537627,10.37085,8.9999612,8.5420073,9.4493723,12.323603,13.658276,14.456944,13.45168,14.66876,13.451973,13.966639,7.8325546,9.1677486,12.768743,11.050686,8.7201393,14.799927,9.2380589,11.709648,12.089695,10.283282,12.064263,14.977269,10.036493,7.9015645,8.223966,14.963107,8.8704747,9.4802898,8.4634282,8.0061367,10.658932,12.693206,10.481148,7.6120702,13.247576,13.561791,11.731668,14.452231,14.071735,11.387404,10.056324,12.469851,13.333219,14.288804,14.697003,11.157841,13.849555,13.004279,11.975409,9.0565767,8.6152153,10.988117,10.887199,12.634458,13.540669,9.7884967,7.744259,10.197918,13.565206,8.9605747,11.778211,13.953007,11.812473,11.165654,12.408587,8.2067404,10.803806,9.9214285,9.222033,14.995975,7.6370164,13.290834,9.5097887,12.986592,8.0492416,10.241751,14.740779,11.513006,8.5333784,14.229489,14.030425,8.6480443,10.53181,11.913472,9.06534,9.8513964,12.038033,10.767043,12.926942,12.983146,11.343678,14.4789,11.234961,13.525151,14.734819,12.468549,10.305987,14.288616,13.335786,11.120706,11.186102,12.121162,8.7368072,10.801406,7.8750497,9.5087661,12.111298,9.7947224,13.245933,13.128128,13.89183,11.5912,7.6991971,14.006554,13.861607,12.014142,9.3358596,8.9866707,11.581932,12.750328,10.579581,8.0963608,8.1943986,12.726274,10.901682,12.54597,10.173579,13.101019,9.0372139,11.462053,8.4023791,15.022521,15.050372,14.747483,14.249629,9.9451916,10.126461,14.320762,15.154878,13.859127,8.1163203,11.821539,7.8492329,12.325653,14.923531,8.7139151,13.347787,9.1603652,10.883332,8.8298359,12.060051,10.767494,11.634931,8.5721932,11.21161,14.504211,8.3106971,12.986518,13.979443,14.530341,13.099689,12.644578,12.517598,10.397599,9.3044186,9.5036514,13.572605,7.6505792,9.7863275,11.3792,13.39283,11.053321,11.748003,12.469595,10.460921,9.8546675
9.917407,11.931422,13.488144,10.291881,16.224747,12.812974,12.825592,12.379723,10.947535,15.354405,11.347268,12.733113,8.6281363,14.970237,8.9046085,11.062827,8.2347689,13.923549,10.140883,11.757156,10.544429,14.166174,12.255752,10.694989,9.4527623,9.1247032,9.9855704,13.408976,14.787298,15.613537,14.638623,15.859536,14.377495,15.18019,8.4796472,9.7357466,13.44863,11.434801,9.2320313,15.795911,9.6661267,12.511684,13.099395,10.663781,12.694877,16.084003,10.475334,8.5178905,8.7970181,16.082629,9.3601984,9.8296852,9.0639306,8.6716266,11.033144,13.799769,10.866701,8.3041744,14.107482,14.491261,12.214815,15.644069,15.07584,11.854869,10.343857,13.11754,14.213085,15.293397,15.723868,11.674267,14.968809,13.72969,12.563268,9.5945511,9.1551416,11.42803,11.280435,13.329937,14.699671,10.268864,8.3895537,10.482936,14.768749,9.4977253,12.579712,14.929389,12.322275,11.571307,13.556035,8.8339563,11.198058,10.353866,9.6958742,16.077456,8.3326513,14.182052,9.8730983,14.098498,8.6665937,10.686448,15.823017,12.203318,9.0865307,15.486701,15.100013,9.1704618,10.959398,12.759042,9.5365302,10.205109,12.962574,11.142882,13.641904,13.798353,11.797333,15.601978,11.838633,14.427089,15.786562,13.200699,10.586956,15.314229,14.616578,11.509576,11.599747,13.06251,9.2274599,11.162761,8.5087916,9.8661899,12.725054,10.1712,14.148584,14.345865,14.856982,12.320561,8.3919356,15.09459,14.704411,12.542719,9.8271041,9.444003,12.034049,13.421109,10.925158,8.6634634,8.7600434,13.845964,11.352548,13.305038,10.457217,13.966907,9.5824158,11.913496,9.0033026,15.877523,16.162225,15.607608,15.559271,10.399306,10.573995,15.484588,16.063362,15.040892,8.6894577,12.35334,8.5059796,13.05958,15.863067,9.2294024,14.598572,9.6468519,11.260247,9.3311525,12.688717,11.146995,12.092086,9.1011859,11.795646,15.620177,8.8732882,14.170319,15.247949,15.713917,13.911567,13.635264,13.476341,10.774995,9.8426795,10.043399,14.73004,8.3429661,10.272115,11.827975,14.301895,11.448445,12.530394,13.125107,10.841237,10.361443
10.444494,12.846759,14.42477,11.03731,16.994322,13.622187,14.003817,13.331397,11.899906,16.078236,12.275969,13.530139,9.015904,15.599757,9.2986888,11.935684,8.4905618,14.751228,10.703474,12.630692,11.444219,14.910874,13.136871,11.610823,10.063799,9.4899331,10.509568,13.910557,15.487865,16.562912,15.308207,16.771203,15.138782,15.940387,8.7724113,10.211177,14.388968,12.348037,9.7248344,16.444224,10.335253,13.389716,13.827388,11.458203,13.692048,16.958455,11.147003,8.8207417,9.1722039,16.790885,9.8984549,10.528047,9.4183926,8.9645635,11.917241,14.453202,11.743628,8.5182979,14.949546,15.303753,13.228409,16.593284,15.81229,12.821033,11.181722,14.070299,14.996122,16.062219,16.602543,12.636612,15.632236,14.669612,13.544455,10.084903,9.6034126,12.427226,12.29621,14.265539,15.392091,10.876498,8.6395609,11.334542,15.495066,9.9765587,13.449297,15.605501,13.356735,12.484023,13.975409,9.1862891,12.184201,11.052091,10.283195,16.936662,8.5411192,15.015302,10.577806,14.721397,8.9890369,11.432049,16.737625,13.089408,9.4692656,16.25337,15.694676,9.6622898,11.791805,13.594714,10.155052,10.930313,13.77678,12.145821,14.561768,14.635371,12.782728,16.17053,12.793804,15.222375,16.587721,14.055065,11.51032,16.077229,15.169927,12.368713,12.51305,13.903462,9.7349997,12.018239,8.7993558,10.570059,13.725195,10.880719,14.913689,15.028626,15.599304,13.194621,8.656223,15.724194,15.539681,13.525239,10.376084,10.052367,13.018441,14.464303,11.914321,9.0238175,9.1407133,14.489546,12.327012,14.185917,11.331533,14.738103,10.053622,12.944241,9.3901655,16.889259,17.09541,16.630447,16.30223,11.03169,11.239293,15.927648,16.969041,15.753895,9.0465597,13.36428,8.8119353,13.957396,16.816463,9.7353925,15.185617,10.212624,12.09409,9.8718055,13.58278,11.963587,13.061318,9.5318042,12.768913,16.176722,9.2723194,14.917764,15.94282,16.620748,14.707603,14.267478,14.100214,11.599673,10.359625,10.596823,15.399235,8.5753926,10.882831,12.793052,15.086891,12.351011,13.449532,13.99047,11.642473,10.968818
11.16265,13.2339,15.078799,11.548876,18.032046,14.253879,14.351504,13.710176,12.249017,17.188469,12.693397,14.105962,9.6448143,16.752325,9.9731743,12.378246,9.1107813,15.472043,11.419023,13.170354,11.89104,15.695667,13.642734,12.040462,10.629578,10.21769,11.235291,14.791506,16.569182,17.335806,16.195584,17.648621,16.157217,16.906772,9.4109571,10.964137,14.942886,12.715963,10.346208,17.789541,10.834138,13.846902,14.436773,11.995872,14.065858,18.115248,11.777076,9.4771968,9.8133953,17.856579,10.488678,11.146057,10.138077,9.6114004,12.40675,15.326621,12.271656,9.1852098,15.820331,16.230995,13.570401,17.306446,16.795106,13.157479,11.678292,14.57308,15.863341,17.151389,17.532658,12.99323,16.708632,15.396596,13.975511,10.79855,10.253337,12.710295,12.585613,14.932566,16.309359,11.598345,9.307334,11.80283,16.446358,10.695295,13.930782,16.737782,13.747806,12.966172,14.955939,9.8406873,12.526576,11.658393,10.964873,18.167163,9.1983375,15.790364,11.122188,15.693234,9.6435638,11.953297,17.766394,13.538659,10.220516,17.105211,16.784055,10.276843,12.286497,14.160331,10.717289,11.514464,14.360536,12.479353,15.260145,15.480668,13.192607,17.422127,13.121788,16.200507,17.690029,14.718637,11.936789,17.125145,16.190027,12.809363,12.907241,14.385062,10.342644,12.482907,9.438028,11.117722,14.14116,11.419664,15.738373,15.870649,16.583358,13.649982,9.2515689,16.752354,16.44409,13.925054,11.115138,10.622047,13.485361,14.991874,12.245147,9.6802439,9.7664242,15.294417,12.67795,14.86307,11.742719,15.458996,10.779859,13.26645,10.083438,18.006453,18.214089,17.462936,17.284423,11.663308,11.874096,17.135621,18.061445,16.693913,9.6881978,13.720052,9.4292234,14.461193,17.797352,10.323446,16.219789,10.899136,12.625508,10.471634,14.106669,12.520075,13.480251,10.222118,13.089213,17.42877,9.9285272,15.652744,17.045685,17.518062,15.62135,15.245449,15.000175,12.119128,11.091103,11.265099,16.363214,9.2228264,11.513756,13.150578,15.968541,12.730918,13.91676,14.710142,12.21574,11.594453
